id,email,data,valor,quantidade,produto
1111,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1112,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1113,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1114,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1115,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1116,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1117,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1118,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1119,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1120,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1121,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1122,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1123,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1124,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1125,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1126,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1127,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1128,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1129,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1130,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1131,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1132,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1133,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1134,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1135,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1136,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1137,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1138,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1139,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1140,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1141,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1142,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1143,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1144,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1145,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1146,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1147,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1148,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1149,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1150,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1151,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1152,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1153,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1154,jahbls@gmail.com,2021-09-13 14:45:00,900000000.0,3,ZapFlow com Gemini
1155,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1156,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1157,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1158,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1159,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1160,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1161,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1162,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1163,zé@teste.com.br,2024-09-25 10:15:00,21321.56,197846,ZapFlow com chatGPT
1164,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1165,zé@teste.com.br,2024-09-25 10:15:00,21321.56,19784647,ZapFlow com chatGPT
1166,zé@teste.com.br,2024-09-25 10:15:00,21321.56,1978464,ZapFlow com chatGPT
1167,zé@teste.com.br,2024-09-25 10:15:00,21321.56,197846479,ZapFlow com chatGPT
1168,zé@teste.com.br,2024-09-25 10:15:00,21321.56,1978464798,ZapFlow com chatGPT
1169,Test@gmail.com,2024-09-09 08:45:00,40000.0,1000,ZapFlow com Llama3.0
1170,keepcalm@brother.com,2024-09-11 10:00:00,3000000000000.0,80,ZapFlow com Llama3.0
1171,nao_e_a_mamae@hoje.com,2024-09-11 08:45:00,0.3,50000,ZapFlow com Gemini
1172,kaluanan171281@gmail.com,2024-09-11 09:00:00,500.0,1,ZapFlow com Gemini
1173,lsilva@gmail.como,2024-09-09 09:00:00,1000.0,250,ZapFlow com chatGPT
1174,paribe@gmail.com,2024-09-06 09:15:00,50000.0,2,ZapFlow com Gemini
1175,salve_o_tricolor_paulista@campeao.do.mundo,2024-09-09 12:45:00,3500.0,3,ZapFlow com chatGPT
1176,Teste@teste.com,2024-09-11 09:00:00,0.02,200000000,ZapFlow com Gemini
1177,janicemchagas@gmail.com,2024-09-11 13:45:00,100.0,1,ZapFlow com chatGPT
1178,deulane@gmail.como,2024-09-09 09:00:00,1000000.0,250000,ZapFlow com chatGPT
1179,Teste@teste.com,2024-09-10 09:00:00,0.02,200000000,ZapFlow com Gemini
1180,deulane@gmail.com,2024-09-09 09:00:00,1000000.0,250000,ZapFlow com chatGPT
1181,Teste@teste.com,2024-09-10 09:00:00,0.02,200000001,ZapFlow com Gemini
1182,Relampago@gmaol.com,2024-09-05 09:00:00,100000.0,1,ZapFlow com Gemini
1183,galvaofilho@gmail.com,2024-09-11 09:00:00,1.112234555889e+18,999999999,ZapFlow com chatGPT
1184,valbersantana@gmail.com,2024-09-11 09:00:00,100.0,1,ZapFlow com Gemini
1185,htinha@bol.com.br,2014-09-30 03:00:00,99.99,9999999,ZapFlow com Gemini
1186,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1187,{teste}@teste.com,2024-09-10 09:00:00,0.02,200000001,ZapFlow com Gemini
1188,abacateverde@gmail.com,2024-09-11 09:00:00,1000.0,10,ZapFlow com Gemini
1189,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1190,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1191,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1192,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1193,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1194,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1195,Amanha@gmail.com,2024-09-01 09:00:00,69000.0,5,ZapFlow com Gemini
1196,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1197,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1198,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1199,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1200,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1201,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1202,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1203,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1204,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1205,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1206,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1207,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1208,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1209,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1210,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1211,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1212,abacateverde@frutaria.com,2024-09-11 09:00:00,999999999999.98,10,ZapFlow com Gemini
1213,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1214,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1215,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1216,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1217,Amanhademanha@gmail.com,2024-09-01 09:00:00,69000.0,5,ZapFlow com Gemini
1218,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1219,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1220,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1221,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1222,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1223,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1224,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1225,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1227,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1228,{DELETE-*-FROM-VENDAS}@teste.com,2024-09-10 09:00:00,0.02,200000001,ZapFlow com Gemini
1229,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1230,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1231,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1232,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1233,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1234,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1235,Fremesmo@gmail.com,2024-09-01 09:00:00,68999.99,5,ZapFlow com Gemini
1236,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1237,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1238,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1239,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1240,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1241,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1242,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1243,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1244,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1245,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1246,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1247,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1248,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1249,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1250,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1251,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1252,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1253,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1254,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1255,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1256,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1257,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com chatGPT
1258,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1259,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1260,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1261,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1262,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1263,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1264,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1265,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1266,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1267,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1268,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1269,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1270,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1271,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1272,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1273,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1274,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1275,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1276,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1277,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1278,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1279,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1280,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1281,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1282,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1283,galvaofilho@gmail.com,2024-09-11 09:00:00,1.1122345558889999e+57,999999999,ZapFlow com Gemini
1284,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1285,abacateverde@frutaria.com,2024-09-11 09:00:00,1e+77,1,ZapFlow com Gemini
1286,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Llama3.0
1287,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1288,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1289,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1290,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1291,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1292,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1293,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1294,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1295,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1296,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1297,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1298,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1299,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1300,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1301,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1302,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1303,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1304,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1305,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1306,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1307,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1308,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1309,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1310,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1311,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1312,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1313,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1314,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1315,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1316,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1317,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1318,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1319,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1320,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1321,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1322,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1323,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1324,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1325,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1326,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1327,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1328,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1330,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1329,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1331,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1332,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1333,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1335,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1334,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1336,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1337,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1338,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1339,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1340,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1341,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1342,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1343,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1344,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1345,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1346,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1347,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1348,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1349,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1350,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1351,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1352,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1353,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1354,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1355,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1356,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1357,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1358,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1359,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1360,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1361,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1362,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1363,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1364,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1365,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1366,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1367,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
1368,procvdoexcel@gmail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com chatGPT
